Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
"Best You Had","Don Toliver","Best You Had","Favorite Tracks","Favorite","684024902","684024902"
"Underdog","Lil Baby","Drip Harder","Favorite Tracks","Favorite","563085312","563085312"
"Stylin'","Sainté","Local MVP","Favorite Tracks","Favorite","1161947532","1161947532"
"D1","Deen Burbigo","OG SAN I","Favorite Tracks","Favorite","1426584862","1426584862"
"MANSA MOUSSA","Deen Burbigo","OG SAN I","Favorite Tracks","Favorite","1426584852","1426584852"
"AGENT ORANGE","Deen Burbigo","OG SAN I","Favorite Tracks","Favorite","1426584822","1426584822"
"SENNIN MODE","Deen Burbigo","OG SAN I","Favorite Tracks","Favorite","1426584802","1426584802"
"OJIISAMA","Deen Burbigo","OG SAN I","Favorite Tracks","Favorite","1426584792","1426584792"
"[The Jackie]","Bas","[The Jackie]","Favorite Tracks","Favorite","1425796672","1425796672"
"Memories (feat. Kid Cudi)","David Guetta","Memories (feat. Kid Cudi)","Favorite Tracks","Favorite","5400243","5400243"
"SKY PARTY","Ikaz Boi","BRUTAL 2","Favorite Tracks","Favorite","757946882","757946882"
"Double C's","AJ Tracey","AJ Tracey","Favorite Tracks","Favorite","628349832","628349832"
"Jackpot","AJ Tracey","AJ Tracey","Favorite Tracks","Favorite","628349802","628349802"
"PradadaBang","IDK","PradadaBang","Favorite Tracks","Favorite","1408882112","1408882112"
"Coeur Brisé","MadeInParis","Coeur Brisé","Favorite Tracks","Favorite","980521342","980521342"
"Minimum","Hamza","H-24","Favorite Tracks","Favorite","108447222","108447222"
"UNIVERS","Chanceko","MALABOY","Favorite Tracks","Favorite","1408363412","1408363412"
"GLAÇONS","Chanceko","MALABOY","Favorite Tracks","Favorite","1408363372","1408363372"
"SPACE MOUNTAIN","Chanceko","MALABOY","Favorite Tracks","Favorite","1408363332","1408363332"
"Best life","Josman","HHHH","Favorite Tracks","Favorite","1399682702","1399682702"
"Memento Interlude","Dinos","Stamina, Memento","Favorite Tracks","Favorite","1418540482","1418540482"
"Big Shark","Russ Millions","Big Shark","Favorite Tracks","Favorite","1405973022","1405973022"
"Qatari","BU$HI","Qatari","Favorite Tracks","Favorite","1416245102","1416245102"
"Hell On Earth (Front Lines)","Mobb Deep","Hell On Earth (Explicit)","Favorite Tracks","Favorite","859600","859600"
"Shook Ones, Pt. II","Mobb Deep","The Infamous","Favorite Tracks","Favorite","1044157","1044157"
"Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon)","Mobb Deep","The Infamous","Favorite Tracks","Favorite","14882231","14882231"
"Survival of the Fittest","Mobb Deep","The Infamous","Favorite Tracks","Favorite","1044131","1044131"
"The Start of Your Ending (41st Side)","Mobb Deep","The Infamous","Favorite Tracks","Favorite","1044124","1044124"
"Represent","Nas","Illmatic","Favorite Tracks","Favorite","77096695","77096695"
"One Time 4 Your Mind","Nas","Illmatic","Favorite Tracks","Favorite","77096694","77096694"
"One Love (feat. Q-Tip)","Nas","Illmatic","Favorite Tracks","Favorite","77096693","77096693"
"Memory Lane (Sittin' in da Park)","Nas","Illmatic","Favorite Tracks","Favorite","77096692","77096692"
"Halftime","Nas","Illmatic","Favorite Tracks","Favorite","77096691","77096691"
"The World Is Yours","Nas","Illmatic","Favorite Tracks","Favorite","77096690","77096690"
"Life's a Bitch (feat. AZ & Olu Dara)","Nas","Illmatic","Favorite Tracks","Favorite","77096689","77096689"
"N.Y. State of Mind","Nas","Illmatic","Favorite Tracks","Favorite","77096688","77096688"
"The Message","Nas","It Was Written","Favorite Tracks","Favorite","1015329","1015329"
"Basil Brush (feat. OFB, Bandokay & Double Lz)","Loski","Music, Trial & Trauma: A Drill Story","Favorite Tracks","Favorite","1147334582","1147334582"
"Los Pollos Hermanos","Knucks","Los Pollos Hermanos","Favorite Tracks","Favorite","1252081192","1252081192"
"Alone","ayrtn","Ghost...","Favorite Tracks","Favorite","1161695882","1161695882"
"Cookie","Russ Millions","Russ Hour","Favorite Tracks","Favorite","896116312","896116312"
"Body","Russ Millions","Body","Favorite Tracks","Favorite","1285329872","1285329872"
"Freestyle Karma","menace Santana","Freestyle Karma","Favorite Tracks","Favorite","1410357422","1410357422"
"RISE! (feat. DAISY WORLD)","Tyler, The Creator","CALL ME IF YOU GET LOST","Favorite Tracks","Favorite","1413669982","1413669982"
"RUNITUP (feat. Teezo Touchdown)","Tyler, The Creator","CALL ME IF YOU GET LOST","Favorite Tracks","Favorite","1413669942","1413669942"
"MASSA","Tyler, The Creator","CALL ME IF YOU GET LOST","Favorite Tracks","Favorite","1413669932","1413669932"
"HOT WIND BLOWS (feat. Lil Wayne)","Tyler, The Creator","CALL ME IF YOU GET LOST","Favorite Tracks","Favorite","1413669922","1413669922"
"Capo Plaza","Bakari","Sur écoute : Saison 2","Favorite Tracks","Favorite","1399681962","1399681962"
"Doigt D'Honneur (Intro)","Josman","000$","Favorite Tracks","Favorite","576383452","576383452"
"CALIFORNIA","Green Montana","MELANCHOLIA 999","Favorite Tracks","Favorite","1396835592","1396835592"
"FUM22 NOCIVE","Green Montana","MELANCHOLIA 999","Favorite Tracks","Favorite","1396835542","1396835542"
"Speed Law","Mos Def","Black On Both Sides","Favorite Tracks","Favorite","2112352","2112352"
"B.O.B. (Bombs Over Baghdad)","OutKast","Stankonia","Favorite Tracks","Favorite","963052","963052"
"Acnologia (Dragon 2)","Roshi","Acnologia (Dragon 2)","Favorite Tracks","Favorite","1393341602","1393341602"
"Pull Up 2.0","Kekra","Pull Up 2.0","Favorite Tracks","Favorite","1402298962","1402298962"
"Drugs N Hella Melodies (feat. Kali Uchis)","Don Toliver","Drugs N Hella Melodies (feat. Kali Uchis)","Favorite Tracks","Favorite","1407750052","1407750052"
"Light It Up","Migos","Culture III","Favorite Tracks","Favorite","1402141722","1402141722"
"Mahomes","Migos","Culture III","Favorite Tracks","Favorite","1402141692","1402141692"
"Why Not","Migos","Culture III","Favorite Tracks","Favorite","1402141682","1402141682"
"Jane","Migos","Culture III","Favorite Tracks","Favorite","1402141662","1402141662"
"Avalanche","Migos","Culture III","Favorite Tracks","Favorite","1402141552","1402141552"
"Opp block","La F","The No Face 2","Favorite Tracks","Favorite","1247678282","1247678282"
"Interlude","J9ueve","Arc-en-ciel","Favorite Tracks","Favorite","1398260882","1398260882"
"Changes","A$AP Rocky","TESTING","Favorite Tracks","Favorite","503169242","503169242"
"FACE ID (feat. J9ueve)","Santa","FACE ID (feat. J9ueve)","Favorite Tracks","Favorite","1347546912","1347546912"
"Top","J9ueve","Le Neuf","Favorite Tracks","Favorite","1170795292","1170795292"
"Distanciel","J9ueve","Distanciel","Favorite Tracks","Favorite","1316705632","1316705632"
"Superheroes","Daft Punk","Discovery","Favorite Tracks","Favorite","3135559","3135559"
"Risk","FKJ","Risk","Favorite Tracks","Favorite","770516342","770516342"
"Fire (feat. Yaya D)","HIM$","Péripétie","Favorite Tracks","Favorite","1380159132","1380159132"
"Freaky Hoes (feat. EXOSLAYER)","HIM$","Péripétie","Favorite Tracks","Favorite","1380159122","1380159122"
"Prie & Brille (feat. BU$HI)","HIM$","Péripétie","Favorite Tracks","Favorite","1380159022","1380159022"
"Sachet Vert (feat. Naver)","HIM$","Péripétie","Favorite Tracks","Favorite","1380159002","1380159002"
"OG","HIM$","Péripétie","Favorite Tracks","Favorite","1380158992","1380158992"
"Péripétie","HIM$","Péripétie","Favorite Tracks","Favorite","1380158972","1380158972"
"Pure","HIM$","Péripétie","Favorite Tracks","Favorite","1380158912","1380158912"
"Solo","Future","HNDRXX","Favorite Tracks","Favorite","380537271","380537271"
"Turn On Me","Future","HNDRXX","Favorite Tracks","Favorite","380537251","380537251"
"Hallucinating","Future","HNDRXX","Favorite Tracks","Favorite","380537221","380537221"
"Einaudi: Low Mist Var. 1 (Day 5)","Ludovico Einaudi","The Father (Original Motion Picture Soundtrack)","Favorite Tracks","Favorite","1348888922","1348888922"
"Lookin Exotic","Future","HNDRXX","Favorite Tracks","Favorite","380537141","380537141"
"Comin Out Strong (feat. The Weeknd)","Future","HNDRXX","Favorite Tracks","Favorite","380537131","380537131"
"Einaudi: Cold Wind Var. 2 (Day 4)","Ludovico Einaudi","The Father (Original Motion Picture Soundtrack)","Favorite Tracks","Favorite","1348888892","1348888892"
"Cochi","1PLIKÉ140","Cochi","Favorite Tracks","Favorite","1382852532","1382852532"
"Scellé Part. 3","ASHE 22","Ashe Tape, Vol. 3","Favorite Tracks","Favorite","1369431012","1369431012"
"Kevin Mitnick","Zuukou mayzie","Kevin Mitnick","Favorite Tracks","Favorite","1296642332","1296642332"
"Freeze Raël (Chopped & $crewed)","Ocho","LM$","Favorite Tracks","Favorite","1375015242","1375015242"
"Pinocchio","Booba","Nero nemesis","Favorite Tracks","Favorite","114438288","114438288"
"Paris c'est loin","Damso","Paris c'est loin","Favorite Tracks","Favorite","128716605","128716605"
"SIRÈNES (feat. Chanceko)","Khali","LAÏLA","Favorite Tracks","Favorite","1371847312","1371847312"
"D&G","Khali","LAÏLA","Favorite Tracks","Favorite","1371847302","1371847302"
"BIENVENUE","Khali","LAÏLA","Favorite Tracks","Favorite","1371847292","1371847292"
"COULEURS","Khali","LAÏLA","Favorite Tracks","Favorite","1371847282","1371847282"
"Scellé pt. 2 (Chopped & $crewed)","Ocho","LM$","Favorite Tracks","Favorite","1375015262","1375015262"
"FIN DE SERVICE","Ratu$","TOUT TRAVAIL MÉRITE SALAIRE","Favorite Tracks","Favorite","1357261552","1357261552"
"93P (feat. Olazermi & Crones)","Ratu$","TOUT TRAVAIL MÉRITE SALAIRE","Favorite Tracks","Favorite","1357261502","1357261502"
"ÉLÉGANCE (feat. Regularboy)","Santa","ÉLÉGANCE (feat. Regularboy)","Favorite Tracks","Favorite","1375805822","1375805822"
"SURTAXE","Ratu$","TOUT TRAVAIL MÉRITE SALAIRE","Favorite Tracks","Favorite","1357261512","1357261512"
"RÉUNION (feat. Alpha Wann, Infinit' & K.S.A)","Alpha Wann","RÉUNION (feat. Alpha Wann, Infinit' & K.S.A)","Favorite Tracks","Favorite","1361669682","1361669682"
"BONBON","Khali","LAÏLA","Favorite Tracks","Favorite","1371847342","1371847342"
"Almighty so Intro","Chief Keef","Almighty So","Favorite Tracks","Favorite","2492678601","2492678601"
"Téléphone (Extrait de CRCLR MVT SAISON II)","Freeze Corleone","Téléphone (Extrait de CRCLR MVT SAISON II)","Favorite Tracks","Favorite","1369282852","1369282852"
"DR. EV4L","Young Nudy","DR. EV4L","Favorite Tracks","Favorite","1366875972","1366875972"
"Scott Evil","Young Nudy","DR. EV4L","Favorite Tracks","Favorite","1366875962","1366875962"
"Soul Keeper","Young Nudy","DR. EV4L","Favorite Tracks","Favorite","1366875942","1366875942"
"Perc 30","Young Nudy","DR. EV4L","Favorite Tracks","Favorite","1366875912","1366875912"
"Yellow Tape (feat. Lil Uzi Vert)","Young Nudy","DR. EV4L","Favorite Tracks","Favorite","1366875892","1366875892"
"669, Pt. 2 (feat. Lyonzon)","667","669, Pt. 2 (feat. Lyonzon)","Favorite Tracks","Favorite","1374059252","1374059252"
"Taco Bell","UnoTheActivist","Unoverse","Favorite Tracks","Favorite","1192957292","1192957292"
"Tous Mes États (feat. La Fève)","J9ueve","Tous Mes États (feat. La Fève)","Favorite Tracks","Favorite","1256410592","1256410592"
"Straightenin","Migos","Straightenin","Favorite Tracks","Favorite","1369066712","1369066712"
"Ice Age","UnoTheActivist","Deadication 2.1: Lost Files","Favorite Tracks","Favorite","1104791872","1104791872"
"Emergency (feat. Gunna & Young Thug)","21 Savage","Spiral: From The Book of Saw Soundtrack","Favorite Tracks","Favorite","1367940722","1367940722"
"Spiral","21 Savage","Spiral: From The Book of Saw Soundtrack","Favorite Tracks","Favorite","1367940692","1367940692"
"Nobody's Perfect","J. Cole","Cole World: The Sideline Story","Favorite Tracks","Favorite","567564802","567564802"
"Can't Get Enough","J. Cole","Cole World: The Sideline Story","Favorite Tracks","Favorite","567564722","567564722"
"World Is Empty","J. Cole","The Warm Up (Deluxe Edition)","Favorite Tracks","Favorite","123660108","123660108"
"That's Not Me","Skepta","Konnichiwa","Favorite Tracks","Favorite","134774926","134774926"
"Til' Infinity","J. Cole","The Warm Up (Deluxe Edition)","Favorite Tracks","Favorite","123660126","123660126"
"i n t e r l u d e","J. Cole","i n t e r l u d e","Favorite Tracks","Favorite","1366149472","1366149472"
"Sera","Midsplit","Sera","Favorite Tracks","Favorite","657800112","657800112"
"Prix","La F","Prix","Favorite Tracks","Favorite","1278179922","1278179922"
"Φ. THEVIE RADIO","Damso","QALF infinity","Favorite Tracks","Favorite","1357118872","1357118872"
"Υ. 2 DIAMANTS","Damso","QALF infinity","Favorite Tracks","Favorite","1357118862","1357118862"
"Ο. OG","Damso","QALF infinity","Favorite Tracks","Favorite","1357118812","1357118812"
"Do For Love","2Pac","R U Still Down? [Remember Me]","Favorite Tracks","Favorite","12901222","12901222"
"Love Lockdown (Album Version)","Kanye West","808s & Heartbreak","Favorite Tracks","Favorite","130412304","130412304"
"Everything I Am","Kanye West","Graduation","Favorite Tracks","Favorite","627421302","627421302"
"Flashing Lights","Kanye West","Graduation","Favorite Tracks","Favorite","627421292","627421292"
"Can't Tell Me Nothing","Kanye West","Graduation","Favorite Tracks","Favorite","627421252","627421252"
"Good Life","Kanye West","Graduation","Favorite Tracks","Favorite","630827262","630827262"
"I Wonder","Kanye West","Graduation","Favorite Tracks","Favorite","627421202","627421202"
"Champion","Kanye West","Graduation","Favorite Tracks","Favorite","627421162","627421162"
"Good Morning","Kanye West","Graduation","Favorite Tracks","Favorite","627421142","627421142"
"Neva CHange","ScHoolboy Q","Blank Face LP","Favorite Tracks","Favorite","128182019","128182019"
"Sin City","Skepta","Insomnia","Favorite Tracks","Favorite","912052362","912052362"
"90mh","TREFUEGO","90mh","Favorite Tracks","Favorite","1270120522","1270120522"
"durag activity","Baby Keem","durag activity","Favorite Tracks","Favorite","1353074052","1353074052"
"TTL = EDV","Try To live","Thermal Vision, Vol. 2","Favorite Tracks","Favorite","1179341922","1179341922"
"One More Time / Aerodynamic","Daft Punk","Alive 2007","Favorite Tracks","Favorite","3167846","3167846"
"Stay High (Habits Remix)","Tove Lo","Truth Serum","Favorite Tracks","Favorite","75072795","75072795"
"Non-Stop","Jazzy Bazz","Private Club","Favorite Tracks","Favorite","1268154012","1268154012"
"Glockie","AJ Tracey","Flu Game","Favorite Tracks","Favorite","1279838682","1279838682"
"Cherry Blossom","AJ Tracey","Flu Game","Favorite Tracks","Favorite","1279838672","1279838672"
"Eurostep","AJ Tracey","Flu Game","Favorite Tracks","Favorite","1279838662","1279838662"
"Titanium","Dave","Titanium & Mercury","Favorite Tracks","Favorite","1334286132","1334286132"
"Trance (feat. Karlae & Yung Bleu)","Young Stoner Life","Slime Language 2","Favorite Tracks","Favorite","1345531662","1345531662"
"Solid (feat. Drake)","Young Stoner Life","Slime Language 2","Favorite Tracks","Favorite","1345531532","1345531532"
"Ski","Young Stoner Life","Slime Language 2","Favorite Tracks","Favorite","1345531512","1345531512"
"TRUESTHONER INTERLUDE","S-Tee","BLACK DURAG VS DIO BRANDO","Favorite Tracks","Favorite","1326716072","1326716072"
"LE CIEL SE DEMANDE","S-Tee","BLACK DURAG VS DIO BRANDO","Favorite Tracks","Favorite","1326716052","1326716052"
"CHIRURGICAL","S-Tee","BLACK DURAG VS DIO BRANDO","Favorite Tracks","Favorite","1326716092","1326716092"
"Freestyle covid 7","menace Santana","Freestyle covid 7","Favorite Tracks","Favorite","1252975602","1252975602"
"LA MALICE","S-Tee","BLACK DURAG VS DIO BRANDO","Favorite Tracks","Favorite","1326716042","1326716042"
"MK Ultra","Osirus Jack","Nibiru","Favorite Tracks","Favorite","1320976132","1320976132"
"Même Merde","Osirus Jack","Nibiru","Favorite Tracks","Favorite","1320976122","1320976122"
"Sous Teh","Osirus Jack","Nibiru","Favorite Tracks","Favorite","1320976092","1320976092"
"Baton Rouge","Freeze Corleone","Projet Blue Beam (2018)","Favorite Tracks","Favorite","-2996250382","-2996250382"
"Déconnecté","PNL","Deux frères","Favorite Tracks","Favorite","783257062","783257062"
"LA BRUME","La Fève","KOLAF","Favorite Tracks","Favorite","1087398852","1087398852"
"LA FOUDRE","La Fève","KOLAF","Favorite Tracks","Favorite","1087398842","1087398842"
"VILAIN (feat. Khali)","La Fève","KOLAF","Favorite Tracks","Favorite","1087398832","1087398832"
"ALCHIMIE","La Fève","KOLAF","Favorite Tracks","Favorite","1087398822","1087398822"
"JEUNE INTERLUDE","La Fève","KOLAF","Favorite Tracks","Favorite","1087398812","1087398812"
"BELLE SOMME","La Fève","KOLAF","Favorite Tracks","Favorite","1087398802","1087398802"
"SNITCH","La Fève","KOLAF","Favorite Tracks","Favorite","1087398782","1087398782"
"BELEK","1PLIKÉ140","ARRÊTEZ-LE !","Favorite Tracks","Favorite","1296725782","1296725782"
"ONGBAK 2","1PLIKÉ140","ARRÊTEZ-LE !","Favorite Tracks","Favorite","1296725772","1296725772"
"MARTY MCFLY","1PLIKÉ140","ARRÊTEZ-LE !","Favorite Tracks","Favorite","1296725752","1296725752"
"NARCOS","1PLIKÉ140","ARRÊTEZ-LE !","Favorite Tracks","Favorite","1296725742","1296725742"
"BATMAN","1PLIKÉ140","ARRÊTEZ-LE !","Favorite Tracks","Favorite","1296725732","1296725732"
"PICOLO","1PLIKÉ140","ARRÊTEZ-LE !","Favorite Tracks","Favorite","1296725722","1296725722"
"Pas d'amis","Kekra","Kekra","Favorite Tracks","Favorite","1290890522","1290890522"
"Sans les miens","Kekra","Kekra","Favorite Tracks","Favorite","1290890512","1290890512"
"Ready","Kekra","Kekra","Favorite Tracks","Favorite","1290890502","1290890502"
"Thriller","Kekra","Kekra","Favorite Tracks","Favorite","1290890452","1290890452"
"Numéro 9","Kekra","Kekra","Favorite Tracks","Favorite","1290890442","1290890442"
"J'éteins","Kekra","Kekra","Favorite Tracks","Favorite","1290890392","1290890392"
